AI: questfinisherAI
Conversation Flirt (Direct)-Declare Rivalry,48
Encourage-Compliment,15
Compliment-Share Feelings,76
Declare Rivalry-Conversation Flirt (Direct),40
Council-Intervention (3-person),55
Intervention (3-person)-Share Feelings,19
Bad Council-Truce (3-person),75
Declare Rivalry-Embarrass Self,5
Embarrass Self-Flatter (3-person),8
Discuss (Item)-Blame,13
Discuss (Item)-Apologize,27
Declare Rivalry (3-person)-Apologize,44
Court-Ask Out,18
Find Faults-Apologize,42
Talk Up Other (3-person)-Find Faults,21
Break up (3-person)-Accentuate the Negative (3-person),32
Intervention (3-person)-Break up (3-person),2
Truce (3-person)-Declare Rivalry,29
Truce (3-person)-Ultimatum (3-person),35
Discuss (Item)-Ultimatum (3-person),20
Truce (3-person)-Bad Council,78
Bad Council-Find Faults,118
Conversation Flirt (Direct)-Blame,66
Ask Out-Council,33
Ultimatum (3-person)-Encourage,6
Encourage-Find Faults,26
Break Up-Confide In,35
Find Faults-Compliment,99
Ultimatum (3-person)-Declare Rivalry,8
Compliment-Break up (3-person),7
Confide In-Fueling the Fire,165
Intervention (3-person)-Court,35
Declare Rivalry (3-person)-Compliment,62
Fueling the Fire-Truce (3-person),157
Flatter (3-person)-Intervention (3-person),16
Intervention (3-person)-Truce (3-person),5
Flatter (3-person)-Petty Argument,28
Petty Argument-Court,4
Intervention (3-person)-Petty Argument,1
Petty Argument-Break up (3-person),2
Truce (3-person)-Intervention (3-person),10
Fueling the Fire-Bad Council,77
Bad Council-Break up (3-person),11
Confide In-Bad Council,49
Share Feelings-Bad Council,31
Break up (3-person)-Fueling the Fire,92
Bad Council-Intervention (3-person),6
Intervention (3-person)-Fueling the Fire,8
Bad Council-Talk Up Other (3-person),6
Discuss (Item)-Fueling the Fire,50
Talk Up Other (3-person)-Bad Council,2
Talk Up Other (3-person)-Blame,1
Apologize-Confide In,32
Bad Council-Ask Out (3-person),35
Truce (3-person)-Apologize,46
Accentuate the Negative (3-person)-Conversation Flirt (Direct),44
Compliment-Declare Rivalry (3-person),75
Apologize-Bad Council,21
Discuss (Item)-Physical Flirt (light),71
Apologize-Ask Out (3-person),31
Flatter (3-person)-Apologize,87
Discuss (Item)-Accentuate the Negative (3-person),1
Break up (3-person)-Ask Out (3-person),145
Confide In-Apologize,51
Flatter (3-person)-Ask Out,22
Confide In-Talk Up Other (3-person),10
Talk Up Other (3-person)-Share Feelings,23
Council-Ask Out,28
Physical Flirt (light)-Bad Council,13
Confide In-Physical Flirt (light),60
Truce (3-person)-Petty Argument,9
Petty Argument-Physical Flirt (light),10
Physical Flirt (light)-Fueling the Fire,42
Discuss (Item)-Petty Argument,5
Declare Rivalry (3-person)-Fueling the Fire,44
Accentuate the Negative (3-person)-Ask Out,1
Ultimatum (3-person)-Break up (3-person),36
Ask Out (3-person)-Bad Council,22
Bad Council-Declare Rivalry,12
Flatter (3-person)-Embarrass Self,8
Embarrass Self-Bad Council,1
Find Faults-Embarrass Self,2
Embarrass Self-Court,3
Embarrass Self-Confide In,4
Fueling the Fire-Declare Rivalry,3
Confide In-Declare Rivalry,16
Declare Rivalry-Ask Out (3-person),40
Ask Out (3-person)-Embarrass Self,5
Ask Out (3-person)-Declare Rivalry,14
Declare Rivalry-Confide In,23
Embarrass Self-Declare Rivalry,1
Encourage-Declare Rivalry,10
Embarrass Self-Conversation Flirt (Direct),1
Encourage-Break Up,8
Declare Rivalry-Physical Flirt (light),27
Encourage-Discuss (Item),23
Intervention (3-person)-Find Faults,22
Physical Flirt (light)-Break up (3-person),47
Break up (3-person)-Encourage,22
Share Feelings-Talk Up Other (3-person),15
Talk Up Other (3-person)-Court,11
Declare Rivalry-Bad Council,1
Fueling the Fire-Ultimatum (3-person),16
Intervention (3-person)-Bad Council,6
Break up (3-person)-Physical Flirt (light),38
Blame-Ultimatum (3-person),13
Bad Council-Discuss (Item),9
Share Feelings-Offer Drink (Item),6
Offer Drink (Item)-Council,8
Declare Rivalry-Find Faults,39
Physical Flirt (light)-Ask Out,15
Ask Out-Flatter (3-person),28
Embarrass Self-Discuss (Item),2
Share Feelings-Declare Rivalry,17
Discuss (Item)-Embarrass Self,1
Blame-Fueling the Fire,14
Truce (3-person)-Embarrass Self,1
Ultimatum (3-person)-Apologize,4
Apologize-Encourage,6
Ultimatum (3-person)-Confide In,71
Council-Envy,11
Envy-Share Feelings,5
Conversation Flirt (Direct)-Ask Out,36
Find Faults-Declare Rivalry,19
Apologize-Discuss (Item),10
Bad Council-Apologize,11
Apologize-Declare Rivalry,8
Fueling the Fire-Discuss (Item),49
Ultimatum (3-person)-Fueling the Fire,14
Ask Out (3-person)-Break Up,15
Truce (3-person)-Talk Up Other (3-person),15
Truce (3-person)-Break Up,33
Find Faults-Blame,45
Encourage-Blame,7
Blame-Break Up,26
Fueling the Fire-Encourage,11
Declare Rivalry (3-person)-Give Gift (Item),1
Give Gift (Item)-Flatter (3-person),15
Compliment-Bad Council,12
Confide In-Give Gift (Item),24
Give Gift (Item)-Council,21
Truce (3-person)-Blame,41
Blame-Apologize,14
Compliment-Confide In,18
Bad Council-Declare Rivalry (3-person),16
Ultimatum (3-person)-Compliment,11
Compliment-Fueling the Fire,12
Truce (3-person)-Compliment,20
Bad Council-Compliment,9
Fueling the Fire-Compliment,5
Compliment-Petty Argument,4
